id_subsistema;nom_subsistema;din_instante;val_cargaenergiamwmed
SE;Sudeste/Centro-Oeste;2022-05-25;38787.86750000
N;Norte;2022-05-26;6326.95983333
NE;Nordeste;2022-05-26;10825.24129167
S;Sul;2022-05-26;12482.52370833
SE;Sudeste/Centro-Oeste;2022-05-26;39290.99641667
N;Norte;2022-05-27;6280.62720833
NE;Nordeste;2022-05-27;11228.61641667
S;Sul;2022-05-27;12520.80383333
SE;Sudeste/Centro-Oeste;2022-05-27;39350.23362500
N;Norte;2022-05-28;6045.08883333
NE;Nordeste;2022-05-28;10774.63920833
S;Sul;2022-05-28;10525.49087500
SE;Sudeste/Centro-Oeste;2022-05-28;36741.35479167
N;Norte;2022-05-29;5631.05766667
NE;Nordeste;2022-05-29;9987.13475000
S;Sul;2022-05-29;9074.21125000
SE;Sudeste/Centro-Oeste;2022-05-29;33729.31058333
N;Norte;2022-05-30;6207.09954167
NE;Nordeste;2022-05-30;11168.57541667
S;Sul;2022-05-30;11648.70958333
SE;Sudeste/Centro-Oeste;2022-05-30;39094.37704167
N;Norte;2022-05-31;6242.90375000
NE;Nordeste;2022-05-31;11075.71108333
S;Sul;2022-05-31;12162.75679167
SE;Sudeste/Centro-Oeste;2022-05-31;40429.45850000
N;Norte;2022-06-01;6069.91195833
NE;Nordeste;2022-06-01;10960.43841667
S;Sul;2022-06-01;12498.24900000
SE;Sudeste/Centro-Oeste;2022-06-01;40163.22629167
N;Norte;2022-06-02;6157.67129167
NE;Nordeste;2022-06-02;11376.62237500
S;Sul;2022-06-02;12404.22379167
SE;Sudeste/Centro-Oeste;2022-06-02;40546.84679167
N;Norte;2022-06-03;6050.81595833
NE;Nordeste;2022-06-03;11311.17875000
S;Sul;2022-06-03;11967.91291140
SE;Sudeste/Centro-Oeste;2022-06-03;39907.47470833
N;Norte;2022-06-04;5700.93325000
NE;Nordeste;2022-06-04;10664.02100000
S;Sul;2022-06-04;10026.52350000
SE;Sudeste/Centro-Oeste;2022-06-04;36388.59162500
N;Norte;2022-06-05;5420.80562500
NE;Nordeste;2022-06-05;9613.45962500
S;Sul;2022-06-05;8742.15295833
SE;Sudeste/Centro-Oeste;2022-06-05;32941.64495833
N;Norte;2022-06-06;5899.91733333
NE;Nordeste;2022-06-06;10375.54008333
S;Sul;2022-06-06;11555.80945833
SE;Sudeste/Centro-Oeste;2022-06-06;38207.43200000
N;Norte;2022-06-07;6055.73000000
NE;Nordeste;2022-06-07;10793.49816667
S;Sul;2022-06-07;11777.38962783
SE;Sudeste/Centro-Oeste;2022-06-07;39510.48812500
N;Norte;2022-06-08;6121.70154167
NE;Nordeste;2022-06-08;11112.01104167
S;Sul;2022-06-08;11588.06091667
SE;Sudeste/Centro-Oeste;2022-06-08;40116.43908333
N;Norte;2022-06-09;6201.38087500
NE;Nordeste;2022-06-09;10973.22266667
S;Sul;2022-06-09;11745.91345968
SE;Sudeste/Centro-Oeste;2022-06-09;40208.49170833
N;Norte;2022-06-10;6167.19704167
NE;Nordeste;2022-06-10;10921.46000000
S;Sul;2022-06-10;11768.41316667
SE;Sudeste/Centro-Oeste;2022-06-10;39893.31166667
N;Norte;2022-06-11;5866.41829167
NE;Nordeste;2022-06-11;10750.63466667
S;Sul;2022-06-11;10135.19716667
SE;Sudeste/Centro-Oeste;2022-06-11;36556.64745833
N;Norte;2022-06-12;5576.00991667
NE;Nordeste;2022-06-12;9970.75083333
S;Sul;2022-06-12;8679.75104167
SE;Sudeste/Centro-Oeste;2022-06-12;32566.49425000
N;Norte;2022-06-13;6175.57587500
NE;Nordeste;2022-06-13;10889.94604167
S;Sul;2022-06-13;11371.36808333
SE;Sudeste/Centro-Oeste;2022-06-13;36578.91745833
N;Norte;2022-06-14;6207.93925000
NE;Nordeste;2022-06-14;10878.54229167
S;Sul;2022-06-14;11611.13975326
SE;Sudeste/Centro-Oeste;2022-06-14;37763.40862500
N;Norte;2022-06-15;6156.27541667
NE;Nordeste;2022-06-15;10728.37562500
S;Sul;2022-06-15;11988.85191667
SE;Sudeste/Centro-Oeste;2022-06-15;37902.11012500
N;Norte;2022-06-16;5956.50395833
NE;Nordeste;2022-06-16;10077.82712500
S;Sul;2022-06-16;10539.70087500
SE;Sudeste/Centro-Oeste;2022-06-16;35510.12979167
N;Norte;2022-06-17;6253.82491667
NE;Nordeste;2022-06-17;10526.28195833
S;Sul;2022-06-17;11507.08566903
SE;Sudeste/Centro-Oeste;2022-06-17;36821.66566667
N;Norte;2022-06-18;6126.79133333
NE;Nordeste;2022-06-18;10265.43525000
S;Sul;2022-06-18;9835.45779569
SE;Sudeste/Centro-Oeste;2022-06-18;35689.40904167
N;Norte;2022-06-19;5871.96650000
NE;Nordeste;2022-06-19;9464.75995833
S;Sul;2022-06-19;8878.99803730
SE;Sudeste/Centro-Oeste;2022-06-19;32872.37483333
N;Norte;2022-06-20;6305.40091667
NE;Nordeste;2022-06-20;10465.52500000
S;Sul;2022-06-20;11737.67708802
SE;Sudeste/Centro-Oeste;2022-06-20;37736.06712500
N;Norte;2022-06-21;6244.76291667
NE;Nordeste;2022-06-21;10534.70808333
S;Sul;2022-06-21;12424.29591518
SE;Sudeste/Centro-Oeste;2022-06-21;38837.42804167
N;Norte;2022-06-22;6215.15125000
NE;Nordeste;2022-06-22;10379.24845833
S;Sul;2022-06-22;12425.68841880
SE;Sudeste/Centro-Oeste;2022-06-22;38985.65829167
N;Norte;2022-06-23;6279.48145833
NE;Nordeste;2022-06-23;10236.66937500
S;Sul;2022-06-23;12267.63953611
SE;Sudeste/Centro-Oeste;2022-06-23;39140.07066667
N;Norte;2022-06-24;6314.35645833
NE;Nordeste;2022-06-24;9589.23004167
S;Sul;2022-06-24;12108.30107774
SE;Sudeste/Centro-Oeste;2022-06-24;38903.87791667
N;Norte;2022-06-25;6131.33620833
NE;Nordeste;2022-06-25;9566.00358333
S;Sul;2022-06-25;10462.71950000
SE;Sudeste/Centro-Oeste;2022-06-25;36056.23204167
N;Norte;2022-06-26;5756.81845833
NE;Nordeste;2022-06-26;9176.71033333
S;Sul;2022-06-26;9101.23699684
SE;Sudeste/Centro-Oeste;2022-06-26;32495.26829167
N;Norte;2022-06-27;6182.41850000
NE;Nordeste;2022-06-27;9949.03950000
S;Sul;2022-06-27;11526.71455100
SE;Sudeste/Centro-Oeste;2022-06-27;36989.00233333
N;Norte;2022-06-28;6181.69279167
NE;Nordeste;2022-06-28;10093.09433333
S;Sul;2022-06-28;11835.43108333
SE;Sudeste/Centro-Oeste;2022-06-28;37950.56616667
N;Norte;2022-06-29;6197.14875000
NE;Nordeste;2022-06-29;10267.27041667
S;Sul;2022-06-29;11883.42982977
SE;Sudeste/Centro-Oeste;2022-06-29;38076.91033333
N;Norte;2022-06-30;6219.73408333
NE;Nordeste;2022-06-30;10343.64500000
S;Sul;2022-06-30;11940.51795446
SE;Sudeste/Centro-Oeste;2022-06-30;38353.87416667
N;Norte;2022-07-01;6305.64600000
NE;Nordeste;2022-07-01;10560.20520833
S;Sul;2022-07-01;11804.26879662
SE;Sudeste/Centro-Oeste;2022-07-01;38362.54620833
N;Norte;2022-07-02;6104.14500000
NE;Nordeste;2022-07-02;9944.80266667
S;Sul;2022-07-02;10163.80550581
SE;Sudeste/Centro-Oeste;2022-07-02;36127.33604167
N;Norte;2022-07-03;5775.00595833
NE;Nordeste;2022-07-03;9136.87266667
S;Sul;2022-07-03;9045.60355082
SE;Sudeste/Centro-Oeste;2022-07-03;32996.58283333
N;Norte;2022-07-04;6053.70675000
NE;Nordeste;2022-07-04;10057.37179167
S;Sul;2022-07-04;11739.00155503
SE;Sudeste/Centro-Oeste;2022-07-04;37939.93212500
N;Norte;2022-07-05;6227.85179167
NE;Nordeste;2022-07-05;10200.58495833
S;Sul;2022-07-05;12298.22253952
SE;Sudeste/Centro-Oeste;2022-07-05;38634.11700000
N;Norte;2022-07-06;6301.08420833
NE;Nordeste;2022-07-06;10502.01000000
S;Sul;2022-07-06;12239.03349730
SE;Sudeste/Centro-Oeste;2022-07-06;38816.21600000
N;Norte;2022-07-07;6278.61237500
NE;Nordeste;2022-07-07;10508.68033333
S;Sul;2022-07-07;12419.17463706
SE;Sudeste/Centro-Oeste;2022-07-07;39284.75100000
N;Norte;2022-07-08;6309.32241667
NE;Nordeste;2022-07-08;10466.67283333
S;Sul;2022-07-08;12396.03587733
SE;Sudeste/Centro-Oeste;2022-07-08;39288.32887500
N;Norte;2022-07-09;6088.05854167
NE;Nordeste;2022-07-09;10121.86812500
S;Sul;2022-07-09;10484.04216667
SE;Sudeste/Centro-Oeste;2022-07-09;35771.26591667
N;Norte;2022-07-10;5850.40816667
NE;Nordeste;2022-07-10;9503.18933333
S;Sul;2022-07-10;9219.62516932
SE;Sudeste/Centro-Oeste;2022-07-10;33058.11066667
N;Norte;2022-07-11;6397.63850000
NE;Nordeste;2022-07-11;10666.33425000
S;Sul;2022-07-11;12048.14270121
SE;Sudeste/Centro-Oeste;2022-07-11;38229.18712500
N;Norte;2022-07-12;6375.47816667
NE;Nordeste;2022-07-12;10958.55295833
S;Sul;2022-07-12;12298.68784690
SE;Sudeste/Centro-Oeste;2022-07-12;39795.83441667
N;Norte;2022-07-13;6443.42737500
NE;Nordeste;2022-07-13;10970.90850000
S;Sul;2022-07-13;12193.47791981
SE;Sudeste/Centro-Oeste;2022-07-13;39756.03195833
N;Norte;2022-07-14;6410.80820833
NE;Nordeste;2022-07-14;10834.17591667
S;Sul;2022-07-14;12609.67104513
SE;Sudeste/Centro-Oeste;2022-07-14;39776.84595833
N;Norte;2022-07-15;6440.62883333
NE;Nordeste;2022-07-15;10987.08841667
S;Sul;2022-07-15;12172.10913686
SE;Sudeste/Centro-Oeste;2022-07-15;39727.57583333
N;Norte;2022-07-16;6233.12466667
NE;Nordeste;2022-07-16;10415.65141667
S;Sul;2022-07-16;10531.29121459
SE;Sudeste/Centro-Oeste;2022-07-16;37128.76591667
N;Norte;2022-07-17;6026.39504167
NE;Nordeste;2022-07-17;9623.61408333
S;Sul;2022-07-17;8964.84086941
SE;Sudeste/Centro-Oeste;2022-07-17;33805.62845833
N;Norte;2022-07-18;6523.00866667
NE;Nordeste;2022-07-18;10607.20191667
S;Sul;2022-07-18;11734.88725000
SE;Sudeste/Centro-Oeste;2022-07-18;38691.98608333
N;Norte;2022-07-19;6504.05854167
NE;Nordeste;2022-07-19;11059.77166667
S;Sul;2022-07-19;12177.02620042
SE;Sudeste/Centro-Oeste;2022-07-19;39847.75229167
N;Norte;2022-07-20;6464.27054167
NE;Nordeste;2022-07-20;10947.29841667
S;Sul;2022-07-20;11876.38933333
SE;Sudeste/Centro-Oeste;2022-07-20;39816.29987500
N;Norte;2022-07-21;6296.38579167
NE;Nordeste;2022-07-21;10772.88629167
S;Sul;2022-07-21;12101.74925601
SE;Sudeste/Centro-Oeste;2022-07-21;39823.84962500
N;Norte;2022-07-22;6329.01512500
NE;Nordeste;2022-07-22;10617.89283333
S;Sul;2022-07-22;12152.67903902
SE;Sudeste/Centro-Oeste;2022-07-22;39692.73233333
N;Norte;2022-07-23;6240.18870833
NE;Nordeste;2022-07-23;10379.03808333
S;Sul;2022-07-23;10391.48424994
SE;Sudeste/Centro-Oeste;2022-07-23;36718.42650000
N;Norte;2022-07-24;6044.28408333
NE;Nordeste;2022-07-24;9766.16875000
S;Sul;2022-07-24;8922.88170833
SE;Sudeste/Centro-Oeste;2022-07-24;33276.45737500
N;Norte;2022-07-25;6557.10704167
NE;Nordeste;2022-07-25;10678.42750000
S;Sul;2022-07-25;11528.60137412
SE;Sudeste/Centro-Oeste;2022-07-25;38505.61620833
N;Norte;2022-07-26;6578.91670833
NE;Nordeste;2022-07-26;10819.21141667
S;Sul;2022-07-26;12105.97008200
SE;Sudeste/Centro-Oeste;2022-07-26;39737.72862500
N;Norte;2022-07-27;6585.67762500
NE;Nordeste;2022-07-27;10965.65270833
S;Sul;2022-07-27;12261.45145833
SE;Sudeste/Centro-Oeste;2022-07-27;40003.76616667
N;Norte;2022-07-28;6543.21570833
NE;Nordeste;2022-07-28;10930.50779167
S;Sul;2022-07-28;12560.91841473
SE;Sudeste/Centro-Oeste;2022-07-28;39892.65120833
N;Norte;2022-07-29;6413.97550000
NE;Nordeste;2022-07-29;11173.27237500
S;Sul;2022-07-29;11988.97683628
SE;Sudeste/Centro-Oeste;2022-07-29;39643.06554167
N;Norte;2022-07-30;6062.40825000
NE;Nordeste;2022-07-30;10845.58054167
S;Sul;2022-07-30;10117.18187492
SE;Sudeste/Centro-Oeste;2022-07-30;35979.76020833
N;Norte;2022-07-31;5908.06775000
NE;Nordeste;2022-07-31;10127.80208333
S;Sul;2022-07-31;8780.32863407
SE;Sudeste/Centro-Oeste;2022-07-31;32987.26862500
N;Norte;2022-08-01;6433.34400000
NE;Nordeste;2022-08-01;10929.04337500
S;Sul;2022-08-01;11673.34591667
SE;Sudeste/Centro-Oeste;2022-08-01;38612.62416667
N;Norte;2022-08-02;6401.40312500
NE;Nordeste;2022-08-02;11107.43954167
S;Sul;2022-08-02;12430.24816898
SE;Sudeste/Centro-Oeste;2022-08-02;40102.12608333
N;Norte;2022-08-03;6501.14283333
NE;Nordeste;2022-08-03;11235.68150000
S;Sul;2022-08-03;12446.28045833
SE;Sudeste/Centro-Oeste;2022-08-03;40455.51562500
N;Norte;2022-08-04;6534.39441667
NE;Nordeste;2022-08-04;11053.66812500
S;Sul;2022-08-04;12651.75291718
SE;Sudeste/Centro-Oeste;2022-08-04;40680.04858333
N;Norte;2022-08-05;6601.28570833
NE;Nordeste;2022-08-05;10998.51958333
S;Sul;2022-08-05;12136.96479167
SE;Sudeste/Centro-Oeste;2022-08-05;40778.03125000
N;Norte;2022-08-06;6556.06170833
NE;Nordeste;2022-08-06;10482.19312500
S;Sul;2022-08-06;10632.45412500
SE;Sudeste/Centro-Oeste;2022-08-06;37317.16895833
N;Norte;2022-08-07;6233.12500000
NE;Nordeste;2022-08-07;9728.65533333
S;Sul;2022-08-07;9203.16725000
SE;Sudeste/Centro-Oeste;2022-08-07;34140.45595833
N;Norte;2022-08-08;6669.55379167
NE;Nordeste;2022-08-08;10777.09787500
S;Sul;2022-08-08;11608.80233333
SE;Sudeste/Centro-Oeste;2022-08-08;39586.83779167
N;Norte;2022-08-09;6806.63870833
NE;Nordeste;2022-08-09;11087.43462500
S;Sul;2022-08-09;12353.94770818
SE;Sudeste/Centro-Oeste;2022-08-09;40677.38954167
N;Norte;2022-08-10;6762.58520833
NE;Nordeste;2022-08-10;11466.85137500
S;Sul;2022-08-10;11672.89986787
SE;Sudeste/Centro-Oeste;2022-08-10;39655.96041667
N;Norte;2022-08-11;6750.72133333
NE;Nordeste;2022-08-11;11334.40625000
S;Sul;2022-08-11;11276.54882924
SE;Sudeste/Centro-Oeste;2022-08-11;38174.52425000
N;Norte;2022-08-12;6807.83833333
NE;Nordeste;2022-08-12;11138.12720833
S;Sul;2022-08-12;10942.98604381
SE;Sudeste/Centro-Oeste;2022-08-12;37836.36570833
N;Norte;2022-08-13;6448.16600000
NE;Nordeste;2022-08-13;10865.36454167
S;Sul;2022-08-13;9342.19766667
SE;Sudeste/Centro-Oeste;2022-08-13;35560.46987500
N;Norte;2022-08-14;6046.58179167
NE;Nordeste;2022-08-14;9889.67533333
S;Sul;2022-08-14;7919.12133124
SE;Sudeste/Centro-Oeste;2022-08-14;32276.62700000
N;Norte;2022-08-15;6433.78308333
NE;Nordeste;2022-08-15;10823.45279167
S;Sul;2022-08-15;10790.29383212
SE;Sudeste/Centro-Oeste;2022-08-15;37759.85845833
N;Norte;2022-08-16;6695.62200000
NE;Nordeste;2022-08-16;10804.20579167
S;Sul;2022-08-16;11518.84900000
SE;Sudeste/Centro-Oeste;2022-08-16;40139.96325000
N;Norte;2022-08-17;6849.70345833
NE;Nordeste;2022-08-17;10942.63483333
S;Sul;2022-08-17;11431.12466667
SE;Sudeste/Centro-Oeste;2022-08-17;40444.72875000
N;Norte;2022-08-18;6883.31204167
NE;Nordeste;2022-08-18;11174.39037500
S;Sul;2022-08-18;11986.58246969
SE;Sudeste/Centro-Oeste;2022-08-18;40563.39233333
N;Norte;2022-08-19;6942.00629167
NE;Nordeste;2022-08-19;11048.92212500
S;Sul;2022-08-19;11342.20870665
SE;Sudeste/Centro-Oeste;2022-08-19;38777.91970833
N;Norte;2022-08-20;6540.32258333
NE;Nordeste;2022-08-20;10379.83695833
S;Sul;2022-08-20;9644.32305127
SE;Sudeste/Centro-Oeste;2022-08-20;35085.40662500
N;Norte;2022-08-21;6109.41491667
NE;Nordeste;2022-08-21;9707.73341667
S;Sul;2022-08-21;8432.26866351
SE;Sudeste/Centro-Oeste;2022-08-21;31812.67395833
N;Norte;2022-08-22;6567.41262500
NE;Nordeste;2022-08-22;10762.44100000
S;Sul;2022-08-22;11194.36608015
SE;Sudeste/Centro-Oeste;2022-08-22;36847.59858333
N;Norte;2022-08-23;6641.00750000
NE;Nordeste;2022-08-23;10903.51933333
S;Sul;2022-08-23;11389.08325063
SE;Sudeste/Centro-Oeste;2022-08-23;38281.88687500
N;Norte;2022-08-24;6718.46195833
NE;Nordeste;2022-08-24;11058.19933333
S;Sul;2022-08-24;11523.16391902
SE;Sudeste/Centro-Oeste;2022-08-24;38772.60541667
N;Norte;2022-08-25;6566.43091667
NE;Nordeste;2022-08-25;11009.91558333
S;Sul;2022-08-25;11545.17895592
SE;Sudeste/Centro-Oeste;2022-08-25;39355.58808333
N;Norte;2022-08-26;6642.53133333
NE;Nordeste;2022-08-26;11044.47595833
S;Sul;2022-08-26;11799.55583989
SE;Sudeste/Centro-Oeste;2022-08-26;39850.90587500
N;Norte;2022-08-27;6417.60375000
NE;Nordeste;2022-08-27;10437.04587500
S;Sul;2022-08-27;10197.94166840
SE;Sudeste/Centro-Oeste;2022-08-27;37430.36620833
N;Norte;2022-08-28;6112.81850000
NE;Nordeste;2022-08-28;9844.01591667
S;Sul;2022-08-28;9094.18104167
SE;Sudeste/Centro-Oeste;2022-08-28;34428.85312500
N;Norte;2022-08-29;6700.14345833
NE;Nordeste;2022-08-29;10960.71695833
S;Sul;2022-08-29;11619.40891667
SE;Sudeste/Centro-Oeste;2022-08-29;38006.50779167
N;Norte;2022-08-30;6858.51887500
NE;Nordeste;2022-08-30;11109.10591667
S;Sul;2022-08-30;11925.07437500
SE;Sudeste/Centro-Oeste;2022-08-30;37999.17737500
N;Norte;2022-08-31;6863.44200000
NE;Nordeste;2022-08-31;10970.82804167
S;Sul;2022-08-31;11891.30854167
SE;Sudeste/Centro-Oeste;2022-08-31;37874.10479167
N;Norte;2022-09-01;6694.79833333
NE;Nordeste;2022-09-01;10702.99945833
S;Sul;2022-09-01;11743.59862945
SE;Sudeste/Centro-Oeste;2022-09-01;38271.47370833
N;Norte;2022-09-02;6678.33716667
NE;Nordeste;2022-09-02;10617.93841667
S;Sul;2022-09-02;12225.95321302
SE;Sudeste/Centro-Oeste;2022-09-02;39137.47745833
N;Norte;2022-09-03;6559.36800000
NE;Nordeste;2022-09-03;10059.01516667
S;Sul;2022-09-03;9999.71495836
SE;Sudeste/Centro-Oeste;2022-09-03;36684.07825000
N;Norte;2022-09-04;6222.33558333
NE;Nordeste;2022-09-04;9562.34445833
S;Sul;2022-09-04;8610.41025000
SE;Sudeste/Centro-Oeste;2022-09-04;33149.57662500
N;Norte;2022-09-05;6604.12458333
NE;Nordeste;2022-09-05;10531.17416667
S;Sul;2022-09-05;11667.06716929
SE;Sudeste/Centro-Oeste;2022-09-05;38180.73045833
N;Norte;2022-09-06;6580.21320833
NE;Nordeste;2022-09-06;10708.26916667
S;Sul;2022-09-06;12409.41100248
SE;Sudeste/Centro-Oeste;2022-09-06;39568.59975000
N;Norte;2022-09-07;6342.26866667
NE;Nordeste;2022-09-07;9997.81829167
S;Sul;2022-09-07;10494.39404666
SE;Sudeste/Centro-Oeste;2022-09-07;36923.31625000
N;Norte;2022-09-08;6712.01520833
NE;Nordeste;2022-09-08;10660.43462500
S;Sul;2022-09-08;11658.83288113
SE;Sudeste/Centro-Oeste;2022-09-08;40031.47345833
N;Norte;2022-09-09;6676.87395833
NE;Nordeste;2022-09-09;10710.29058333
S;Sul;2022-09-09;12234.22337468
SE;Sudeste/Centro-Oeste;2022-09-09;41224.06758333
N;Norte;2022-09-10;6549.98254167
NE;Nordeste;2022-09-10;10402.01304167
S;Sul;2022-09-10;10175.81925459
SE;Sudeste/Centro-Oeste;2022-09-10;38483.54325000
N;Norte;2022-09-11;6399.76225000
NE;Nordeste;2022-09-11;9701.95470833
S;Sul;2022-09-11;8938.49844618
SE;Sudeste/Centro-Oeste;2022-09-11;34309.28745833
N;Norte;2022-09-12;6860.83987500
NE;Nordeste;2022-09-12;10872.91262500
S;Sul;2022-09-12;11897.03011947
SE;Sudeste/Centro-Oeste;2022-09-12;39726.32854167
N;Norte;2022-09-13;6711.71212500
NE;Nordeste;2022-09-13;11255.25420833
S;Sul;2022-09-13;11915.60849938
SE;Sudeste/Centro-Oeste;2022-09-13;41284.56200000
N;Norte;2022-09-14;6855.75983333
NE;Nordeste;2022-09-14;11398.44862500
S;Sul;2022-09-14;12033.14665830
SE;Sudeste/Centro-Oeste;2022-09-14;41695.03587500
N;Norte;2022-09-15;6983.04175000
NE;Nordeste;2022-09-15;11516.46566667
S;Sul;2022-09-15;11837.30838474
SE;Sudeste/Centro-Oeste;2022-09-15;40572.59312500
N;Norte;2022-09-16;6945.06641667
NE;Nordeste;2022-09-16;11542.84054167
S;Sul;2022-09-16;11473.47308745
SE;Sudeste/Centro-Oeste;2022-09-16;39450.58250000
N;Norte;2022-09-17;6711.57208333
NE;Nordeste;2022-09-17;10977.94529167
S;Sul;2022-09-17;9486.76541672
SE;Sudeste/Centro-Oeste;2022-09-17;35637.00341667
N;Norte;2022-09-18;6301.64595833
NE;Nordeste;2022-09-18;10185.29000000
S;Sul;2022-09-18;8077.69183428
SE;Sudeste/Centro-Oeste;2022-09-18;32273.67004167
N;Norte;2022-09-19;6777.23212500
NE;Nordeste;2022-09-19;11213.73829167
S;Sul;2022-09-19;11306.64367279
SE;Sudeste/Centro-Oeste;2022-09-19;38132.23820833
N;Norte;2022-09-20;6973.47550000
NE;Nordeste;2022-09-20;11538.52791667
S;Sul;2022-09-20;10820.22504557
SE;Sudeste/Centro-Oeste;2022-09-20;40466.69945833
N;Norte;2022-09-21;6898.52512500
NE;Nordeste;2022-09-21;11811.35237500
S;Sul;2022-09-21;11974.73071084
SE;Sudeste/Centro-Oeste;2022-09-21;41215.40066667
N;Norte;2022-09-22;6990.32579167
NE;Nordeste;2022-09-22;12047.19745833
S;Sul;2022-09-22;11741.40192615
SE;Sudeste/Centro-Oeste;2022-09-22;41640.79712500
N;Norte;2022-09-23;6972.70420833
NE;Nordeste;2022-09-23;12241.42975000
S;Sul;2022-09-23;11092.74671214
SE;Sudeste/Centro-Oeste;2022-09-23;39479.40679167
N;Norte;2022-09-24;6498.17645833
NE;Nordeste;2022-09-24;11635.47941667
S;Sul;2022-09-24;9485.05396399
SE;Sudeste/Centro-Oeste;2022-09-24;35304.02666667
N;Norte;2022-09-25;6251.57166667
NE;Nordeste;2022-09-25;10262.35445833
S;Sul;2022-09-25;9092.34541934
SE;Sudeste/Centro-Oeste;2022-09-25;32235.37016667
N;Norte;2022-09-26;6753.76745833
NE;Nordeste;2022-09-26;11165.62341667
S;Sul;2022-09-26;11424.64312522
SE;Sudeste/Centro-Oeste;2022-09-26;39028.85804167
N;Norte;2022-09-27;6840.43962500
NE;Nordeste;2022-09-27;11558.08900000
S;Sul;2022-09-27;11824.80350027
SE;Sudeste/Centro-Oeste;2022-09-27;41004.46279167
N;Norte;2022-09-28;6988.06333333
NE;Nordeste;2022-09-28;11575.36825000
S;Sul;2022-09-28;11962.04120734
SE;Sudeste/Centro-Oeste;2022-09-28;41086.94804167
N;Norte;2022-09-29;6861.20454167
NE;Nordeste;2022-09-29;11596.06554167
S;Sul;2022-09-29;11803.86612728
SE;Sudeste/Centro-Oeste;2022-09-29;39887.90250000
N;Norte;2022-09-30;6766.22095833
NE;Nordeste;2022-09-30;11738.68037500
S;Sul;2022-09-30;11807.44129007
SE;Sudeste/Centro-Oeste;2022-09-30;38918.91875000
N;Norte;2022-10-01;6600.20645833
NE;Nordeste;2022-10-01;11041.86483333
S;Sul;2022-10-01;9793.27075000
SE;Sudeste/Centro-Oeste;2022-10-01;36101.66183333
N;Norte;2022-10-02;6396.17929167
NE;Nordeste;2022-10-02;10061.14633333
S;Sul;2022-10-02;8157.12075000
SE;Sudeste/Centro-Oeste;2022-10-02;33054.05404167
N;Norte;2022-10-03;6698.26845833
NE;Nordeste;2022-10-03;11219.95700000
S;Sul;2022-10-03;10862.05616667
SE;Sudeste/Centro-Oeste;2022-10-03;38765.55662500
N;Norte;2022-10-04;6727.81020833
NE;Nordeste;2022-10-04;11702.49595833
S;Sul;2022-10-04;11373.76683333
SE;Sudeste/Centro-Oeste;2022-10-04;39723.05800000
N;Norte;2022-10-05;6901.33616667
NE;Nordeste;2022-10-05;11641.86962500
S;Sul;2022-10-05;11666.63733333
SE;Sudeste/Centro-Oeste;2022-10-05;39584.21104167
N;Norte;2022-10-06;7028.78537500
NE;Nordeste;2022-10-06;12076.97212500
S;Sul;2022-10-06;12125.91737500
SE;Sudeste/Centro-Oeste;2022-10-06;41000.37620833
N;Norte;2022-10-07;7031.79195833
NE;Nordeste;2022-10-07;12304.50762500
S;Sul;2022-10-07;11162.48787500
SE;Sudeste/Centro-Oeste;2022-10-07;41047.26837500
N;Norte;2022-10-08;6691.65870833
NE;Nordeste;2022-10-08;11753.06637500
S;Sul;2022-10-08;9219.38025000
SE;Sudeste/Centro-Oeste;2022-10-08;37338.58479167
N;Norte;2022-10-09;6352.77425000
NE;Nordeste;2022-10-09;11074.25487500
S;Sul;2022-10-09;8206.03033333
SE;Sudeste/Centro-Oeste;2022-10-09;34202.98091667
N;Norte;2022-10-10;6676.35025000
NE;Nordeste;2022-10-10;12171.77883333
S;Sul;2022-10-10;11216.48058333
SE;Sudeste/Centro-Oeste;2022-10-10;39318.95116667
N;Norte;2022-10-11;6998.76104167
NE;Nordeste;2022-10-11;12216.61391667
S;Sul;2022-10-11;11531.75845833
SE;Sudeste/Centro-Oeste;2022-10-11;41102.87375000
N;Norte;2022-10-12;6679.87220833
NE;Nordeste;2022-10-12;11087.23412500
S;Sul;2022-10-12;9268.14416667
SE;Sudeste/Centro-Oeste;2022-10-12;36832.90720833
N;Norte;2022-10-13;7009.77570833
NE;Nordeste;2022-10-13;11862.97362500
S;Sul;2022-10-13;10929.09070833
SE;Sudeste/Centro-Oeste;2022-10-13;41117.52025000
N;Norte;2022-10-14;6956.52829167
NE;Nordeste;2022-10-14;11978.40404167
S;Sul;2022-10-14;11482.54520833
SE;Sudeste/Centro-Oeste;2022-10-14;41593.49887500
N;Norte;2022-10-15;6399.24383333
NE;Nordeste;2022-10-15;11259.36575000
S;Sul;2022-10-15;9584.31391667
SE;Sudeste/Centro-Oeste;2022-10-15;38297.48916667
N;Norte;2022-10-16;6060.63450000
NE;Nordeste;2022-10-16;10460.88083333
S;Sul;2022-10-16;8290.64116667
SE;Sudeste/Centro-Oeste;2022-10-16;34945.76966667
N;Norte;2022-10-17;6590.23508333
NE;Nordeste;2022-10-17;11566.74808333
S;Sul;2022-10-17;11042.57475000
SE;Sudeste/Centro-Oeste;2022-10-17;40963.25233333
N;Norte;2022-10-18;6687.10362500
NE;Nordeste;2022-10-18;11964.79612500
S;Sul;2022-10-18;11801.05029167
SE;Sudeste/Centro-Oeste;2022-10-18;42441.49333333
N;Norte;2022-10-19;6916.75675000
NE;Nordeste;2022-10-19;12011.30591667
S;Sul;2022-10-19;11716.37262500
